move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nbd7,Bd3 b6,Bf4 a6,Ne4 Bb7,Neg5 Bxf3,Qxf3 Ra7,O-O Qa8,Bc4 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nbd7,Bd3 b6,Bf4 Nh5,Be5 Bb7,O-O e6,Qe2 Bd6,Ne4 Be7,Nfg5 Nhf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 c6,Be2 Qb4,O-O-O e5,h3 Be6,Nf3 Nbd7,Ng5 Qe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 c6,Bd3 Be7,O-O Nbd7,Qe1 h6,Qh4 b6,Rae1 Bb7,Rxe6 fxe6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,O-O O-O,Bg5 Nbd7,Qd2 c6,Rae1 b5,Bb3 a5,d5 b4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 b6,O-O Bb7,Bg5 Bxf3,Qxf3 Nbd7,Rae1 h6,Rxe6+ fxe6,Bg6+ Ke7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Qd2 h6,Bh4 Ne4,Nxe4 Bxh4+,g3 Be7,O-O-O O-O,h4 Bd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,O-O O-O,Qe1 Nc6,Qh4 Bg4,Be3 Bxf3,Rxf3 e5,d5 Nd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bd3 Nbd7,Bf4 Nb6,O-O Nbd5,Qd2 e6,Ne2 Nxf4,Nxf4 Bd6,Ne5 Qc7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,O-O O-O,Qe1 Nc6,Qh4 Ng4,Ne2 Nxd4,Nexd4 Bxd4+,Kh1 Bf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bg5 Nbd7,Qd2 h6,Bf4 Nb6,Be5 Be6,Nb5 Rc8,Nxa7 Rb8,Nb5 Na8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,Ne5 O-O,Bg5 Nbd7,O-O c5,Nxd7 Qxd7,d5 Ng4,Qe1 Qd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,Ne5 O-O,Bg5 Nbd7,O-O c5,Nxf7 Rxf7,dxc5 Qf8,Qd4 e6
