move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,O-O-O c6,Bc4 b5,Bb3 a5,a3 a4,Ba2 Nbd7,g4 Nb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c5,d5 e6,Bg5 exd5,Nxd5 Qa5+,c3 Nxd5,Qxd5 Be6,Qe4 Bd6,Ne5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qf2 e6,h3 Bh5,g4 Bg6,Bg5 Be7,O-O-O h6,Bxf6 Bxf6,d5 Qd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Qf3 c6,g5 Nd5,Bd3 Nd7,Bxg6 hxg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qd6,Bf4 Qc6,Bb5 Bd7,Bxc6 Bxc6,Qe2 Nbd7,d5 Nxd5,Nxd5 Bxd5,a3 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nc6,O-O O-O,Qe1 Nxd4,Qh4 Nxf3+,Rxf3 h6,Bxh6 Nh7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bc1 Be7,Be3 Nd5,Bd2 Nxc3,Bxc3 Qd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Rc8,Nf3 e6,Bf4 Bd6,Bxd6 cxd6,Nxd6+ Ke7,Nxc8+ Kf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 Nd5,Bc4 e6,O-O Qf6,Qe2 Qg6,Nxd5 exd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,Bd3 Bb4,O-O Bxc3,bxc3 Bxf3,Rxf3 Qd5,c4 Qh5,Qe1 Nbd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,Bd3 O-O,h4 Nc6,Nge2 Rb8,h5 Nd5,Bxe7 Ndxe7,Qe4 Nf5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bd3 e6,Bg5 Bb4,Qe2 Be7,O-O-O h6,Bh4 g5,Bf2 b6,Ne5 Nxe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Qf3 c6,g5 Nd5,Bd3 Nxc3,Bxg6 fxg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,Bd3 Bb4,O-O Nc6,a3 Ba5,b4 Bb6,Ne2 O-O,c3 Ne7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 Bd7,Bg5 Ng4,Bxc6 bxc6,O-O-O f6,Bf4 Bf5,h3 Nh6,Bxh6 Bxc2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e6,Nf3 Bb4,Be2 Ne4,Qh4 Qxh4+,Nxh4 Bxe2,Kxe2 Nxc3+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Qxd4,Bb5+ c6,Nge2 Qe5,Bc4 Qxg5,O-O Be7,g3 O-O,h4 Bc5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Nc6,Nge2 Be7,O-O e5,d5 Nd4,Nxd4 exd4,Ne4 O-O,Bg5 Nxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,O-O-O Nc6,Bb5 Bg4,Bxc6+ Bd7,Bxd7+ Nxd7,Qxb7 Rb8,Qxa7 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,Bd3 O-O,Nge2 Nc6,Qh3 e5,Bxf6 g6,Bxe7 Qxe7,dxe5 Bxh3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O Bg4,Qf4 Qxf4,Bxf4 Bxd1,Nxd1 Nd5,Bg3 Nc6,c4 Ndb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O a6,d5 exd5,Nxd5 Bd6,Nxf6+ Qxf6,Bg5 Qg6,Qe2+ Be6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bd6,Bd3 O-O,O-O Nbd7,Qe1 Be7,Qh4 h6,Bxh6 Ne4,Bg5 Nxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O Bd6,Bg5 O-O,Qd3 Bf5,Qe3 Ng4,Bxd8 Nxe3,Rfe1 Nxc2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Be4,Nxe4 Nxe4,Qf3 Nd6,Bf4 c6,O-O-O e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,O-O Bg4,Bxf7+ Kxf7,Ne5+ Kg8,Nxg4 Nxg4,Qxg4 Qxd4+,Qxd4 Bxd4+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 O-O,O-O Nbd7,Qe1 b6,Qh4 Bb7,Ne5 h6,Bxh6 gxh6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O e6,Nb5 Qa5,Bg5 Be7,Qf4 Na6,Nc3 Bd6,Qd2 Ng4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 Nd5,Nxd5 Qxd5,c4 Qa5+,Bd2 Qb6,Bc3 O-O,Be2 Bxe2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O Nc6,Bb5 Bd7,d5 exd5,Bxf6 Bxf6,Nxd5 Ne5,Nxf6+ gxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Be7,O-O O-O,Ne4 Nc6,Nfg5 Qxd4+,Kh1 Nxe4,Nxe4 Ne5,Rf4 Ng6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Bc4 e6,Bg5 Bb4,O-O c5,Qe2 cxd4,Bb5+ Nbd7,Bxf6 gxf6,Ne4 Qb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Qf3 h6,Qxb7 Nbd7,Nb5 Be4,Nxc7+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qd5,Nxd5 Nxd5,Qxd5 c6,Bb5 Nd7,Qxc6 Rd8,Be3 e6,Qe4 Bf5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 e6,Bd3 Be7,Nge2 c5,Rf1 cxd4,Bxd4 Nc6,Bxf6 Bxf6,Ne4 Bxb2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,O-O-O Bxc3,bxc3 c6,Bc4 Nd5,Bb3 Nxc3,Rd3 Nd5,Nh3 Nxe3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 O-O,O-O c6,Qe1 Nd5,Bxe7 Nxe7,Ne5 Qxd4+,Kh1 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 e6,h3 Bb4,O-O-O Bxc3,bxc3 O-O,Bg5 Qe7,Bb5 Qa3+,Kb1 Bd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 Nbd7,O-O e6,Bd3 Be7,Bg5 O-O,Qe1 h6,Qh4 Nd5,Nxd5 Bxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Qc8,Nxc7+ Kd8,Qxa8 Qxa8,Nxa8 Be6,Bd2 Bd5,Ba5+ Kc8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,O-O-O Qxf3,Nxf3 Bg4,Nb5 Na6,Nxa7 Bxf3,gxf3 Rd8,Rxd8+ Kxd8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,O-O-O O-O,Bd3 c6,h4 Nd5,Nxd5 cxd5,h5 Bf6,Nh3 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 b6,Bg5 e6,Bd3 Be7,O-O Bb7,Qe1 Nd5,Bxe7 Nxe7,Qh4 Bxf3,Rxf3 Nd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 h6,Bxf6 Qxf6,Bb5+ c6,O-O cxb5,Ne5 Qe7,Nxb5 f6,Qh5+ Kd8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 h6,Be3 e6,Bd3 Bb4,Qd2 Bxc3,bxc3 O-O,O-O b6,Bxh6 g6,Bxf8 Qxf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Nc6,Be3 Bb4,a3 Bd6,O-O O-O,Bg5 h6,Bh4 Be7,Qd2 g5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Qd6,Qf3 c6,Bf4 Qb4,O-O-O Nd5,Nxd5 cxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nbd7,O-O O-O,Qe1 b6,Qh4 Bb7,Ne5 g6,Nxd7 Qxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Nb6,Nxc7+ Kd7,Nxa8+ Ke8,Bb5+ Bd7,Bxd7+ Nfxd7,Nxb6 Qxb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Qd2 h6,Bh4 g5,Bg3 g4,Ne5 Nbd7,O-O-O Nxe5,Bxe5 Rg8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O Be7,Be3 c6,Qe1 Nd5,Nxd5 cxd5,Bd3 Nc6,c3 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 O-O,O-O Nc6,Qe1 Nxd4,Kh1 Nxf3,Rxf3 b6,Qh4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 e6,Bg5 Be7,Bxf6 Bxf6,Bxd7+ Kxd7,Qb5+ c6,Nf3 Bxf3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 a6,O-O-O Bb4,Bg5 Nbd7,d5 Ne5,Qg3 O-O,Qxe5 Bd6,Qd4 e5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,O-O-O O-O,Bc4 a5,d5 exd5,h3 c6,g4 a4,g5 Nfd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 h6,Bh4 Nd5,Bg3 c5,Nxd5 exd5,c3 Nc6,Bc2 Bg4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,Nh3 Nc6,O-O-O Bd7,Bb5 Nxd4,Rxd4 c6,Ba4 O-O,Rhd1 b5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bf4 Qb8,Qxc7 Qxc7,Bxc7 e6,h3 Bh5,g4 Bg6,O-O-O Bb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bd6,Bg5 Be7,O-O-O h6,Bh4 Nbd7,Bb5 c6,Bd3 Nb6,Nge2 Nbd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 g6,Be3 Bg7,O-O-O Be6,Bd3 Nd5,Nxd5 Bxd5,Qf2 Qa5,c4 Be6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 a6,Bd3 Bg4,h3 Bxf3,Qxf3 Nc6,Be3 e6,O-O Bd6,Qf2 Qd7,a3 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nf3 e6,Bb5 Bd6,Bg5 O-O,O-O-O h6,h4 Bxf3,gxf3 hxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Nxd4,Bxd4 Qxd4,Nge2 e5,Nxd4 exd4,Qe2+ Be7,Ne4 O-O,O-O-O Nxe4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bd3 Be7,O-O Nbd7,g4 h6,g5 hxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bf4 e6,h3 Bf5,O-O-O Qb8,Qc6 Qb6,Qxa8+ Qb8,Qxb8+ Nxb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 Bg4,Be3 Bxf3,Qxf3 e6,O-O Be7,Bg5 Nbd7,Bd3 Nd5,Qxf7#
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Nc6,Nge2 Be7,O-O h6,Bf4 O-O,Rad1 Bd7,Be5 a6,Bxf6 Bxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Bc4 e6,O-O Bb4,Ne5 Bxc3,bxc3 O-O,Bg5 h6,Bh4 g5,Bg3 Ne4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 Nd5,Bc4 e6,O-O Qe7,Rae1 Nd7,Nxd5 cxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Be7,Nge2 Nd5,O-O Nxc3,Qxf7+ Kd7,Nf4 Kd6,bxc3 Rf8,Ba3+ Kc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 c6,O-O-O Nbd7,Bf4 Nb6,a3 Bd6,Bg5 O-O,Bxf6 Qxf6,Qxf6 gxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Be7,Nge2 O-O,O-O Nbd7,d5 exd5,Nxd5 c6,Nxe7+ Qxe7,Bg5 Qc5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Be7,Nge2 Nbd7,O-O O-O,Bg5 Nd5,Qh3 f5,Bxe7 Nxe7,Nf4 Nf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 e6,Qxb7 Nbd7,Bb5 Bd6,Bg5 Bg3+,Ke2 O-O,Raf1 Rb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bb4,Bd3 Be7,Qd2 Nd5,Nxd5 Bxg5,Nxg5 Qxd5,Nxh7 Nc6,O-O-O Qxa2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 Bd7,O-O e6,Bg5 Bd6,Qe2 h6,Bxf6 Qxf6,Ne5 Bxe5,Rxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 Nc6,Be3 Qd7,O-O O-O,Ne2 Bxf3,Rxf3 Ng4,Bf4 h5,c3 g5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 b5,Bd3 g6,O-O Bg7,Ne4 Bg4,c3 O-O,Be3 Na6,Qd2 Qd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Qxd4,Be3 Qb4,O-O-O e6,a3 Qa5,g4 Be7,g5 Nd5,Nxd5 cxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Bb4,Ne2 Nc6,a3 Bxc3+,bxc3 O-O,O-O Ne7,Bg5 Nfd5,Qh5 g6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 Bd7,Nge2 a6,Ba4 b5,Bb3 Bg4,Qxc6+ Nd7,O-O b4,Bxf7#
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,O-O-O Bxc3,bxc3 Qd6,Bg5 Qa3+,Kd2 Nd5,Bc4 c6,Ne2 Nd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,O-O-O c6,Bd3 b5,Nge2 b4,Ne4 Nbd7,g4 a5,Rhf1 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e5,dxe5 Nxe5,h3 Bh5,g4 Bg6,Bd4 Nc6,Bxf6 Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 Nc6,h3 Bxf3,Qxf3 Nxd4,Bxd4 Qxd4,Bd3 O-O,O-O-O e5,Nb5 Qb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Qd6,Qf3 c6,g5 Nd5,Nxg6 hxg6,Bc4 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Qf3 c6,g5 Bh5,Qf2 Nd5,Be2 Bg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Nbd7,Qf3 Nxe5,dxe5 Nd7,Qxb7 Bxc2,Nd5 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 Nc6,Bb5 a6,Bxc6+ bxc6,Qxc6+ Nd7,Nd5 Rc8,Bf4 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,O-O-O Be7,Bd3 Nbd7,g4 O-O,g5 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bd3 e6,Nge2 Be7,O-O O-O,Bg5 h6,Bh4 Nbd7,g4 c5,g5 hxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 Bd7,Nge2 e6,Bg5 Be7,O-O-O Nd5,Rhf1 Bxg5+,Kb1 O-O,Nxd5 exd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Ne5,Qe2 Ng6,Nf3 Nxd5,Bd2 e6,O-O-O Be7,Nxd5 exd5,h4 Nf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 Ne4,Nxe4 Qxe4,Bd3 Qb4+,Ke2 Qxb2,Nf3 e6,Bd4 Qa3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 Qb4,O-O-O c6,Bc5 Qa5,Bc4 Nbd7,Bd4 e6,Nf3 Bc5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 e6,Be2 Qb4,Nf3 Ng4,Qg1 Nxe3,Qxe3 Bc5,Qf4 Qxb2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 c6,Be2 Qb4,O-O-O Ng4,Bxg4 Bxg4,Nf3 e6,Ne5 Bh5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 e6,Be2 Qb4,O-O-O Be7,h3 c6,Nf3 O-O,g4 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 Bg4,Qg3 e6,h3 Bd6,Qf2 Bh5,g4 Bg6,O-O-O Ne4,Nxe4 Bxe4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bc4 e6,Bg5 Be7,O-O O-O,d5 exd5,Bxd5 Nxd5,Qxd5 Bxg5,Qxg5 Qxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Ne2 Nd5,a3 Bxc3+,Nxc3 Nxe3,Qxe3 O-O,Bd3 Nc6,O-O-O Qxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,Bd3 Bd6,O-O O-O,Ne2 a6,c3 Nc6,Bc2 g6,Qd3 Bf5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 c6,O-O Nbd7,Qe1 O-O,Qh4 Re8,Ne5 Nd5,Qxh7+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Nc6,Nge2 Nxd4,Nxd4 Qxd4,Be3 Qd8,O-O-O Bd6,Bb5+ c6,Bxc6+ bxc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 Ne4,Nxe4 Qxe4,O-O-O Bg4,Rd4 Qe6,Bc4 Qf5,Rf4 Qd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,Bd3 c6,h4 Nd5,Kb1 Nxc3+,bxc3 Qb6+,Kc1 Ba3+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 h6,Be3 e6,O-O-O Be7,g4 Nd5,Ne4 Nxe3,Qxe3 Bf6,Nxf6+ Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 Bg4,Bxf7+ Kxf7,Ne5+ Ke8,Nxg4 Nxg4,Qxg4 g6,O-O Bg7,Be3 Bf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Nd5,Qf3 Nxc3,bxc3 c6,Nxg6 hxg6,Bc4 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Qc8,Nxc7+ Kd8,Qxa8 Kxc7,Bf4+ e5,Qxc8+ Kxc8,Ba6+ Kd8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,Bxf6 Bxf6,d5 Bxc3+,Qxc3 O-O,dxe6 Bxe6,Bd3 Re8,Ne2 Bg4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Bb4,Ne2 Nc6,Bg5 Nxd4,Nxd4 Qxd4,O-O-O Bxc3,Bb5+ c6,Rxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Bg5 Bxc3+,Qxc3 h6,Bh4 g5,Bg3 Nc6,O-O-O Qe7,Bb5 Bd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 e6,O-O-O Bb4,Bd3 Bxc3,bxc3 Qa5,Ne2 Qxa2,g4 Nd5,Kd2 Qa3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Nbd7,Be3 e6,Bd3 Bb4,Ne2 Bxc3+,Nxc3 Nd5,Nxd5 cxd5,O-O-O Nf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,h4 Nc6,Bd3 Nxd4,Qe3 c5,Ne4 Nxe4,Bxe7 Qxe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,Bd2 Nc6,a3 Bxc3,bxc3 Bd7,O-O Qe7,Qe2 O-O,Rae1 a6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Bg2 c6,h4 h6,h5 Bh7,O-O Bd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 Qe5+,Be2 c5,h4 e6,Nf3 Bxf3,gxf3 Qg3+,Kd1 Bd6
