move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Be2 Bxe2,Ngxe2 e6,Bg5 Be7,O-O-O Nd5,Bxe7 Nxe7,d5 Nxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Nge2 Bg4,Qg3 e6,Bf4 Bd6,O-O-O O-O,Nb5 Bxf4+,Qxf4 Nb4,Kb1 c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bf4 Bg4,Qg3 e6,Nf3 Bxf3,Qxf3 Bb4,O-O-O Bxc3,Qxc3 Nd5,Qg3 Nxf4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 Rb8,Bxd7+ Bxd7,Qf3 Bg4,Qg3 Qxd4,Be3 Qc4,h3 Nh5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Rd1 Nbd7,Bc4 e6,Nge2 Be7,O-O O-O,Qg3 c5,Bh6 Nh5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Bg5 Nbd7,O-O-O O-O,Ne4 Be7,Bd3 Nxe4,Bxe7 Qxe7,Qxe4 Nf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,Rb1 Nc6,Bd3 Ne5,Qe2 Nxd3+,Qxd3 Ng4,Rd1 Be6,Bd2 Rd8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,d5 Nb8,Bc4 e6,Bg5 exd5,Nxd5 Bg4,Qd4 Bxf3,Nxf6+ gxf6,Bxf6 Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Nxg4,Ne5 Nf6,Qd3 Qd5,Rg1 e6,Be3 Nc6,Be2 Bxe2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 h6,Qd3 Bxf3,gxf3 Nc6,O-O-O e6,a3 Bd6,d5 exd5,Nxd5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 Bb4,Bd3 O-O,O-O Ng4,Bd2 Nc6,a3 Ba5,h3 Nf6,Ne5 Nxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Nbd7,Nxg6 hxg6,Qf3 c6,Be3 Nb6,Bd3 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Qxd4,Nge2 Qd8,Nb5 Bd6,O-O-O a6,Bxd6 cxd6,Nxd6+ Ke7,Nf5+ Kf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Rd1 Nbd7,Bb5 e6,Nge2 Bd6,O-O c6,Bxc6 bxc6,Qxc6 Rb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 Be7,Bd3 O-O,O-O Nbd7,Ne5 Nxe5,dxe5 Nd5,Bd2 Nxc3,bxc3 g6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 Bb4,Bd3 O-O,O-O Ng4,Bd2 Bd6,h3 Nf6,Ne5 Nbd7,Bf4 Nxe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 h5,Qxb7 Nbd7,Bb5 e6,Bg5 Be7,Bxf6 Bxf6,Bxd7+ Kxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,O-O-O Bg4,Qxb7 Qxe3+,Kb1 Bxd1,Qxa8 Nd7,Bb5 Bf3,Qxb8#
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Bd3 e6,Be3 Be7,O-O Nbd7,Ne4 Nxe4,Qxf7#
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 Be7,Bd3 O-O,O-O c6,Ne5 Nd5,Bd2 Nd7,Qh5 N5f6,Qh3 Nxe5
