move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 Bd7,O-O e6,Bg5 Be7,Qe2 O-O,Rf2 Ng4,Bxe7 Qxe7,Rff1 Rad8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Bd3 Bg4,Qxb7 Nbd7,Nb5 Rc8,Bxa7 c6,Nc3 Ne5,Nf3 Bxf3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bb4,a3 Bxc3+,bxc3 Nc6,Bd3 Qd5,Qe2 Qa5,Bd2 Nd5,Nf3 Nxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,g4 Qxd4,Be3 Qd6,Bd3 Nbd7,O-O-O Ne5,Qg2 Nxd3+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 c6,O-O O-O,Qe1 Nd5,Qh4 g6,Nxd5 Bxg5,Nxg5 Re8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 Nc6,Bb5 Qxd4,Bxc6+ bxc6,Qxc6+ Qd7,Qxa8+ Qd8,Qxd8+ Kxd8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 a6,Bd3 Bg4,O-O e6,Kh1 h6,Be3 Nc6,Qe1 Bb4,a3 Ba5,Qf2 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 e6,O-O Be7,Qe1 Bxf3,Rxf3 O-O,Bg5 Nbd7,Qh4 g6,Raf1 Kg7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Bd3 c6,h3 e6,O-O-O Qc7,Nge2 Nbd7,Rhf1 Ne5,Bf4 Nxd3+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bd2 g6,O-O-O Bg4,Qf4 Bxd1,Kxd1 Bg7,Nf3 Nbd7,Ne5 Nxe5,dxe5 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bf4 Bd6,Qd2 Bxf4,Qxf4 O-O,Ne5 Nbd7,O-O-O c6,g4 h6,g5 hxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 Bb4,Bg5 Bxc3+,bxc3 O-O,Bd3 h6,Bh4 Qd7,Ne5 Qd5,O-O g5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bf4 Bf5,Bc4 e6,Ne5 Bb4,O-O Bxc3,bxc3 Ne4,Bd3 Nxc3,Qe2 Nxe2+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Nxg6 fxg6,Bg5 Qd6,Qf3 Be7,Qxb7 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Rc8,Bf4 e5,dxe5 Nh5,e6 Bxe6,O-O-O Nxf4,g3 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Rd1 Nbd7,Bb5 c6,Ba4 e6,Nge2 Nd5,O-O N7f6,Ne4 Nxe4
