move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,d5 exd5,Bxf6 Bxf6,Nxd5 Bg5+,Kb1 Qe8,Bd3 Na6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Qxd4,Be3 Qe5,O-O-O e6,Bd3 Bb4,Bf4 Qa5,Ne4 Nxe4,Bxe4 Qxa2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nf3 Rb8,Qxa7 Bxf3,gxf3 e6,Bb5 Nd5,Bxd7+ Kxd7,Nxd5 Qh4+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 Bg4,Ne5 Qc8,Bxf7+ Kd8,Nxg4 Qxg4,Qxg4 Nxg4,O-O Nd7,h3 Ngf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Nbd7,Qf3 c6,Nxg6 hxg6,Bd3 e6,O-O Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 Bd7,d5 Nd4,Bxd7+ Qxd7,Qd3 c5,Be3 Nf5,Bxc5 e6,Bxf8 Rxf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bd3 Nbd7,O-O Bd6,Rf2 O-O,Raf1 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,Be3 Bxc3+,bxc3 O-O,Qe2 b6,a4 Nbd7,Bg5 h6,Bh4 Bb7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Bg2 c6,Ne5 Nbd7,Nxg6 hxg6,Be3 Nb6,Qf3 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 c5,Bxf6 Qxf6,d5 exd5,Nxd5 Qe6+,Be2 Bd6,O-O O-O,Bc4 Qg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 g6,Bg5 Bg7,O-O-O O-O,h3 c6,Bd3 Be6,Nge2 Nbd7,h4 Bg4,Qf2 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 e6,h3 Bb4,Bb5 O-O,Ne2 Bd7,O-O-O a6,Bxc6 Bxc6,d5 exd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Qd2 Nd5,Ne4 Bxg5,Nexg5 h6,Ne4 f5,Ng3 O-O,Bd3 Qf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 Rb8,Qa6 Rb6,Qxa7 Re6+,Nge2 g6,d5 Rb6,a4 Bg7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Nxd4,Bxd4 Qxd4,Bd3 e5,O-O-O e4,Bb5+ c6,Bxc6+ Bd7,Bxd7+ Kxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Be2 Qxf3,Bxf3 Bf5,O-O-O Nc6,Nb5 Rd8,Rxd8+ Kxd8,Nxa7 Nxa7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,Bd3 Nc6,Nge2 Nxd4,Nxd4 Qxd4,Bxh7+ Nxh7,Rxd4 Bxg5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nf3 Bxf3,gxf3 e6,Bb5 Be7,Bg5 Kf8,Bxf6 Bxf6,Bxd7 Qxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 h6,Be2 Qb6,O-O-O e6,g4 Bb4,Na4 Qa5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Nge2 Nxd4,Nxd4 Qxd4,Be3 Qh4+,g3 Qg4,Qxg4 Bxg4,Bf4 c6,Bc4 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 Nc6,Bb5 Qd7,d5 O-O,dxc6 bxc6,Bxc6 Qe6+,Be3 Rd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Be7,Be3 O-O,Qe2 a6,h4 Nc6,g4 Bb4,g5 Nd5,Bd2 Nxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 a6,Be3 b5,Qe2 b4,Ne4 Be7,O-O O-O,Neg5 g6,Ne4 Bb7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O e6,Nb5 Bd6,Rxd6 cxd6,c3 Qa5,Nxd6+ Ke7,Nc4 Qxa2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 e6,Nf3 Be7,Bg5 O-O,Bxf6 Nxf6,O-O Bxf3,Rxf3 c5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bd3 Be7,O-O O-O,Rf2 Nbd7,Raf1 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Qf3 Be7,Qxb7 Nbd7,Nc6 Qc8,Qxc8+ Rxc8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,h4 h6,Bd3 a5,g4 Nd5,Ne4 a4,Bxh6 a3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nf3 e6,Bf4 Bd6,Bxd6 cxd6,Bb5 Bxf3,Qxf3 Rb8,O-O a6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Nc6,Bb5 Nd7,Nxc6 bxc6,Bxc6 Rb8,Bg5 f6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qg3 h6,h3 Be6,Bb5 Qd7,Nf3 O-O,O-O-O a6,d5 Nxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,Bc4 Nc6,d5 exd5,Bxf6 Bxf6,Nxd5 Bg5+,Kb1 Qe8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Nbd7,Qf3 e6,h4 Nxe5,dxe5 Nd5,h5 Nxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 Rb8,Bxd7+ Nxd7,Qd5 Be6,Qf3 Rb4,d5 Bg4,Qg3 Ne5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,h3 a6,Bg5 c6,O-O-O Be7,d5 cxd5,Bc4 b5,Bxd5 Nxd5,Bxe7 Qxe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Bb4,O-O-O O-O,Bb5 c6,Bd3 h6,h4 hxg5,hxg5 Nh7,Qh5 Qxg5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,Bb5+ c6,Bc4 O-O,O-O-O Nd5,Bxe7 Qxe7,Nxd5 cxd5,Bd3 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O Nc6,Bxf6 Bxf6,d5 Ne5,dxe6 Bg5+,Kb1 Nxf3,exf7+ Ke7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Qd2 h6,Bf4 Nd5,Nxd5 exd5,Bd3 c6,O-O O-O,Bxh6 gxh6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Bg4,Qg3 Nb4,Bd3 Nbxd5,Nxd5 Nxd5,Qxg4 e6,Bd2 Nb4,Bxb4 Bxb4+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qg3 e6,Nf3 Bd6,Qf2 e5,dxe5 Nxe5,O-O-O Nxf3,gxf3 Bh5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,a3 Bd6,Bd3 Nc6,Be3 Bd7,h4 Qe7,g4 O-O,g5 Nd5,Nxd5 exd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O Nbd7,Bd3 h6,Bxf6 Bxf6,d5 e5,Ne4 O-O,Nxf6+ Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qg3 e6,Nf3 Bd6,Qf2 O-O,O-O-O Bxf3,Qxf3 Bb4,Bg5 Bxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,Bd3 Bb4,O-O O-O,Qd2 Nbd7,Ng5 Bh5,a3 Bxc3,bxc3 Bg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be2 Nc6,Bf4 Bb4,a3 Bxc3+,Qxc3 Qxd4,Bd2 Qxc3,Bxc3 Ke7,O-O-O Bd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 Bg4,Ne5 e6,Nxg4 Nxg4,Qxg4 Bb4,O-O O-O,Bh6 g6,Bxf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,Bd3 Bb4,O-O Bxc3,bxc3 Qd5,Qd2 Ne4,Qe1 Nf6,c4 Qd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 Bf5,O-O Na6,Ne5 e6,Qf3 Bg6,Nxg6 hxg6,Ne4 Nb4,Bb3 c5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e6,h3 Bh5,g4 Bg6,O-O-O Bb4,Nge2 Qd6,a3 Bxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 Qe5+,Nge2 Nd7,Bd2 g6,O-O-O Bxe2,Bxe2 Bg7,Bb5 c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bd3 h6,Be3 Nd5,Nxd5 cxd5,O-O e6,c3 Bd6,Ne5 O-O,Bxh6 Bxe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Nc6,O-O Nxd4,Nxd4 Qxd4+,Kh1 Bd6,Bb5+ c6,Qxd4 cxb5,Qxd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be2 e6,O-O Bb4,Be3 O-O,Nb5 a6,c3 axb5,cxb4 Nc6,a3 Bxf3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O e6,Nb5 Na6,Nc3 Bd6,Bd3 O-O,Bg5 Be5,Nh3 Bxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Ne5,Qf2 a6,Bf4 Ng6,O-O-O Bg4,Rd2 e5,Bg3 Bb4,h3 Bxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 Nbd7,O-O Nb6,Bb3 e6,Bg5 Be7,Qd2 O-O,Ne5 Bf5,Rf3 Nfd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,h3 Bf5,Bd3 Bxd3,cxd3 Rb8,Qxa7 h6,Bf4 e5,dxe5 Nxe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd6,Bd3 Bg4,Qf2 Nd5,Nf3 Nxe3,Qxe3 g6,O-O-O h5,Bb5+ Qc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Nc6,O-O Bd6,d5 exd5,Re1+ Be6,Ng5 O-O,Rxe6 h6,Rxf6 Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Bg4,Qf2 Qe5,h3 Bf5,O-O-O Ne4,Qf4 Qxf4,Bxf4 Ng3,Nb5 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bd6,O-O O-O,Bg5 Nbd7,Ne4 Be7,Ng3 b6,Ne5 Bb7,Nxd7 Qxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 Bd7,d5 Nb4,Bxd7+ Qxd7,Qf2 Nfxd5,Nge2 Qe6,O-O Nxc2,Nd4 Nxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 e6,Qxb7 Na6,Bxa6 Bd6,Bb5+ Nd7,Qc6 O-O,Qxd7 Qxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nf3 Qb8,Qc6 Qb6,Qxa8+ Nb8,Bg5 c6,Bxf6 gxf6,d5 Bd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O Bd6,Bg5 h6,Bh4 g5,Bg3 Bxg3,hxg3 a6,Qd3 Qd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,Bxf6 Bxf6,Bd3 Nc6,d5 Bxc3,dxc6 Qg5+,Kb1 b6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bd3 Bg4,Be3 Bxf3,Qxf3 Nxd4,Bxd4 Qxd4,Qxb7 Qe3+,Ne2 Rd8,Qxc7 Ng4
