move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e6,Be2 Bxe2,Ngxe2 Bb4,O-O O-O,a3 Bd6,Bg5 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Rb8,Nxc7+ Qxc7,Qxc7 g5,Bb5 Rd8,Bxg5 Nd5,Qe5 Rg8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Bf5,Be3 e6,Bd3 Bxd3,cxd3 Nd5,Nge2 Nxe3,Qxe3 Be7,O-O O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O e6,Nb5 Na6,a3 Qa5,Bf4 Bd7,Qxb7 Rc8,Qxa7 Bxb5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Nc6,O-O-O Bd6,Qg3 O-O,Nb5 a6,Nxd6 cxd6,Bxd6 Re8,Be5 Qd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Nh3 Bb4,Bd2 Bc5,Qg3 Bf8,Be3 Nc6,O-O-O Ne7,Bf4 h6,Bxc7 Qd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Bg4,Qd3 Ne5,Qd4 Qd6,Be2 Bxe2,Ngxe2 O-O,Bf4 Nfg4,Qxa7 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nbd7,Bg5 e6,d5 Bb4,dxe6 Bxc3+,Qxc3 fxe6,O-O-O O-O,Bc4 Qe7,Nf3 Nc5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 Bg4,Qf2 e6,Be2 Bb4,Bxg4 Nxg4,Qd2 Nxe3,Qxe3 Nd7,Ne2 Qh4+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 e6,Qxb8+ Ke7,Qxc7+ Ke8,Bb5+ Nd7,Bxd7+ Qxd7,Qxd7+ Kxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Rc8,Bf4 e5,dxe5 Ne4,e6 fxe6,Be2 Qh4+,g3 Nxg3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 Qe5+,Nge2 c5,Bf4 Qf5,Qxb8+ Kd7,Ke6,Qc8+ Nd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Nb5 Qxf3,Nxf3 Na6,Nbd4 c6,Bxa6 bxa6,Nxc6 Bb7,Na5 Bxf3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Nxd4,Qf2 c5,O-O-O e6,Bxd4 cxd4,Rxd4 Qc7,Nb5 Qc6,Qf4 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Rc8,Bf4 Nc5,Qc6+ Ncd7,Nxc7+ Rxc7,Qxc7 Nd5,Qxd8+ Kxd8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bb4,Bd2 Bxc3,Bxc3 O-O,O-O-O Nc6,Bb5 Ne7,Nh3 c6,Ba4 b5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bd6,Nge2 Bxf4,Qxf4 Nc6,O-O-O Nd5,Qg3 f5,Qxg7 Qf6,Qxf6 Nxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e6,Be2 Bf5,O-O-O Be7,Nh3 Bg6,Nf4 O-O,h4 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Bd3 O-O,Ne2 Nc6,O-O-O e5,dxe5 Bg4,Qg3 Qe7,exf6 Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Be7,O-O O-O,Qe1 Nbd7,Bg5 Nd5,Bxh7+ Kxh7,Qh4+ Kg8,Nxd5 Bxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bd3 e6,O-O Be7,Qe1 O-O,Bg5 h6,Be3 a6,Rd1 Bd7,h3 Nb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 e6,Nxc7+ Ke7,Nxa8 g6,Nc7 Bg7,Na6 Re8,Nb4 Kf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Qxd4,Be3 Qg4,Qf2 Bb4,Be2 Qf5,Nf3 Ne4,Qh4 Bxc3+,bxc3 Nxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Nd4,Qd1 Nf5,g4 Nd6,Bg5 Bxg4,Be2 Bf5,Bd3 Nfe4,Nxe4 Bxe4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Nxd5,Nxd5 e6,Nc3 Bb4,Bd2 Qh4+,g3 Qe7,O-O-O O-O,Bd3 a5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 h6,h3 Bxf3,Qxf3 Nc6,d5 Ne5,Bb5+ c6,Qe2 cxb5,Qxe5 b4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bd3 Nxd4,O-O e5,Bg5 Be7,Qe1 h6,Be3 Nxf3+,Rxf3 Bg4,Rg3 Bb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 a6,Be3 e6,O-O-O Nc6,d5 exd5,Nxd5 Nxd5,Rxd5 Bd6,Bg5 f6,Bf4 Nb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Nc6,Bb5 Bd7,O-O-O a6,Ba4 b5,Bb3 Bb4,Ne4 O-O,Nxf6+ Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 Bd7,Bf4 a6,Ba4 b5,Bxb5 axb5,Nxb5 Nb4,Nxc7+ Qxc7,Bxc7 Nxc2+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Bb5+ Nfd7,O-O-O c6,Bc4 f6,Qh5+ g6,Qf3 Qc7,h4 Ne5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Bc4 Bg4,Qxb7 Nbd7,Nb5 Rc8,h3 Be6,Bxe6 fxe6,O-O-O Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Be6,Bb5 Bg4,Bxc6+ bxc6,Qxc6+ Bd7,Qc4 Qb8,O-O-O Qb7,Nf3 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bd6,Bg5 Be7,O-O-O O-O,Bd3 h6,Bxf6 Bxf6,Qe4 g6,g4 Qxd4
