move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Rc8,Bf4 e5,dxe5 Nxe5,Bxe5 Bb4+,c3 Bd6,Nxd6+ cxd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Be7,O-O O-O,Qe1 h6,Be3 Nc6,Rd1 Nb4,a3 Nxd3,Rxd3 c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bd6,O-O-O Bxf4+,Qxf4 O-O,Bd3 Nc6,Nf3 Nb4,Bc4 a5,a3 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 e6,Nf3 Bxf3,gxf3 Bb4,Bg5 O-O,O-O-O Be7,Rhg1 Qc8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,O-O-O Nc6,Bf4 Qh5,Bxc7 Qxf3,Nxf3 e6,Bb5 Be7,Ne5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 O-O,O-O a6,Qe1 b5,Qh4 Nbd7,Ne5 h6,Bxh6 Nxe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 Bd7,O-O a6,Bd3 b5,a3 e6,Bg5 Be7,Qe1 Nd5,Bd2 Nxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 e6,O-O c6,Qe1 Be7,Be3 O-O,Qh4 Nbd7,Ne5 Bf5,Rxf5 exf5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,O-O-O c6,h3 O-O,Bd3 Qa5,Nge2 b5,g4 b4,Ne4 Qxa2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be2 e6,O-O c5,Ne5 Bxe2,Qxe2 Qxd4+,Kh1 Bd6,Qb5+ Nbd7,Nxd7 Nxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Be3 g6,a3 Bg7,Bc4 O-O,Qd2 e6,Bh6 Nd5,Bxg7 Kxg7,Nxd5 exd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O Nbd7,Bd3 O-O,Nge2 h6,h4 Nd5,Bxe7 Nxe7,g4 Nb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O Nbd7,d5 exd5,Nxd5 Nxd5,Rxd5 Bxg5+,Kb1 O-O,Bd3 c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 Be7,Bb5+ c6,Ba4 O-O,h4 Nd5,Nxd5 cxd5,c3 a6,Qd3 b5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 h6,Bd2 Nc6,Ne2 a6,O-O O-O,Qc1 Nh7,Bxh6 gxh6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Nbd7,Bd3 c6,O-O Qc7,Qe1 Be7,Qh4 h6,Rf2 Ng8,Bxe7 Nxe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Nxg4,hxg4 Bxg4,Bc4 h5,Ne5 Qd6,Nxg4 Qg3+,Nf2 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 Bg4,O-O Qd7,d5 Bxf3,Qxf3 Nxd5,Qxf7+ Kd8,Nxd5 a6,Bxc6 Qxc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bb4,Bb5+ Bd7,Bxd7+ Nbxd7,a3 Ba5,Qd2 h6,Bxf6 Nxf6,b4 Bb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qf2 e5,h3 exd4,hxg4 Qe7+,Kd1 dxc3,Be2 cxb2,Bxb2 Ne4,Qd4 Nf2+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nfd7,Qxa8 e6,Bb5 e5,Bxd7+ Bxd7,Nf3 exd4,Nxd4 Bc5,Be3 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 Nc6,Bb5 Bd7,Bxc6 Bxc6,Qd2 h6,Ne5 Bd6,Nxc6 bxc6,h4 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,h3 e6,O-O-O Bb4,Bf4 Qf5,Nb5 Ba5,g4 Qd5,Rxd5 exd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,O-O-O c6,Bf4 Bg4,Bxe5 Bxf3,Nxf3 Nfd7,Bc7 e6,Bc4 Bb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 Qe5+,Be2 c5,Nb5 e6,Qxa7 Bd6,Nf3 Bxf3,gxf3 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Qxd4,Be3 Qg4,O-O-O Qxf3,Nxf3 Nc6,Ne4 Nxe4,Bxe4 Bd6,Bxc6+ bxc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 h6,Bf4 e6,O-O-O Bd6,Bxd6 cxd6,d5 e5,Nb5 O-O,Qg3 a6,Nc3 Bf5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O Be7,d5 exd5,Nxd5 Bc5+,Be3 Bxe3+,Nxe3 Qxd1,Raxd1 Bxf3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bd7,Be3 Bc6,a3 Nd5,Nxd5 Bxd5,Bb5+ c6,Ba4 b5,Bb3 Nd7,Bxd5 cxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bb4,O-O-O O-O,Ne4 Nd5,Bg5 f6,Bh4 Nc6,Bd3 Nxd4,Nxf6+ Nxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,Bd3 Nc6,Nge2 Nxd4,Nxd4 Qxd4,Bxh7+ Nxh7,Rxd4 Bxg5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bg5 Qxd4,Nge2 Qb6,O-O-O h6,Be3 c5,Na4 Qc6,Bxc5 Qxf3,gxf3 b6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 c6,O-O-O Bd6,Bd3 Bd7,g4 Qb6,g5 Nd5,Nxd5 cxd5,g6 hxg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Qxd5,Nxd5 Bg4,Qg3 Nd4,Nxc7+ Kd7,Bd3 Rc8,Nb5 Nc6,Nf3 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 e6,Be3 Bb4,Bf2 Qa5,Bc4 b5,Bb3 Nd5,Ne2 Nxc3,bxc3 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,O-O-O Bb4,Na4 O-O,a3 Bd6,Bg5 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Bg2 c6,Bg5 Be7,Qd2 Nbd7,Nxg6 hxg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 c6,O-O O-O,Qe1 Bd7,Qh4 Qc7,Bxf6 Bxf6,Qxh7#
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Bg4,Qg3 Nb4,Bd3 Nbxd5,Bg5 Nxc3,bxc3 Qd6,Bf4 Qe6+,Ne2 Bxe2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Be3 e6,a3 Be7,Bb5 Bd7,Bxc6 Bxc6,h4 h6,Qe2 O-O,Ne5 Qd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,O-O Bxc3,bxc3 O-O,Bg5 h6,Bh4 Nbd7,Ne5 Qe8,Rxf6 Nxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Nbd7,Bb5 c6,Bc4 b5,Bd3 Bb7,O-O g6,Ne5 Bg7,Qf3 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Be7,O-O-O O-O,h4 Nd5,Ne4 Bd7,Bg5 Bxg5+,hxg5 Ba4,c4 Nb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Nbd7,Nge2 Be7,Bg5 a6,O-O O-O,Ne4 b5,c3 Nxe4,Bxe7 Qxe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e6,Nf3 Bb4,Bb5 Bxc3+,bxc3 Qd7,O-O-O O-O,Bg5 Ne4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 e6,Qxb7 Nbd7,Bb5 Bd6,O-O O-O,Qf3 c5,Be3 cxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 c6,O-O-O Nd5,Nxd5 cxd5,Kb1 Nc6,Nh3 h6,Bb5 Bd7,g4 a6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 h6,Bd2 Bg4,Qe2 e6,h3 Bxf3,Qxf3 Nc6,O-O-O Qxd4,Be3 Qb4,a3 Qa5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 c6,O-O-O Bd6,Be5 Nbd7,Bd3 Be7,Qh3 Nxe5,dxe5 Nd5,Ne4 Qa5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 a6,O-O b5,a3 Bb7,Qe1 Nbd7,Qh4 h6,Ne5 Nxe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Bd7,Be3 Qc8,O-O-O Bf5,g4 Bg6,g5 Nh5,Bd3 e6,Bxg6 hxg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,O-O-O e6,Bf4 Qh5,Bxc7 Qxf3,Nxf3 Nc6,Bb5 Bc5,Ne5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 g6,Bd3 Bg7,Be3 O-O,Nge2 Bg4,Qf2 Nc6,h3 Bxe2,Nxe2 Nb4,O-O Nxd3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O e6,Nb5 Na6,h3 Be7,Bxa7 O-O,a3 Qa4,Nc3 Qa5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 a6,Be3 c6,h3 h6,O-O-O Nd5,Nxd5 Qxd5,Qxd5 cxd5,Ne2 e6,Nc3 b5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,O-O O-O,Bg5 Nbd7,Ne5 Be7,Qe1 c6,Rd1 Nd5,Bxe7 Nxe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Bg2 e6,O-O Bd6,Bg5 O-O,Ne5 Be7,Nxg6 fxg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Nc6,Be3 Be7,O-O O-O,Ne4 Nd5,Bf2 Nf4,c3 Nxd3,Qxd3 b6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Bd3 Bxd3,Qxd3 Nbd7,O-O Nb6,Bg5 Nbd5,Ne4 Nxe4,Qxe4 f6,Bh4 g5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 h6,Be3 e6,Bc4 c6,Nge2 Bb4,O-O O-O,Bd3 Be7,Qg3 g5,Bxg5 hxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Bg4,Qf2 Qb4,Be2 Bxe2,Nxe2 e6,O-O Bd6,Bg5 Bxh2+,Kh1 Be5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bg5 h6,Bxf6 exf6,Bc4 Qd7,O-O Bxf3,Rxf3 Nc6,Bb5 a6,Ba4 b5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bd3 Bb4,Qg3 g6,O-O Be7,Qh4 Nh5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 Qd6,h3 Be6,O-O-O O-O,d5 Nxd5,Nxd5 Bxd5,Bb5 Qf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Ne2 Bd7,Qxb7 Bxc3+,Nxc3 Bc6,Qb4 Nbd7,Bd3 Nd5,Nxd5 Bxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 e6,O-O-O Bb4,Nge2 Bxc3,Nxc3 Nd5,Nxd5 cxd5,Bd3 Nc6,Rhf1 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,O-O-O O-O,Bd3 Nc6,Nge2 Nb4,h4 Nxd3+,Rxd3 c6,g4 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qg3 Qxd4,Be3 Qd6,Bf4 Qe6+,Be2 Bxe2,Ngxe2 c6,Rd1 Nbd7,b3 Nc5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 Bxf3,Qxf3 e6,O-O Bb4,Bg5 Be7,Rf2 Nc6,Raf1 O-O,Qh3 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 Nc6,O-O Nxd4,Qe1 Nxf3+,gxf3 Bh3,Rf2 Qd4,Be3 Qh4,Bf1 Bxf1
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Nbd7,O-O c5,d5 e5,Bg5 Bd6,Qe1 O-O,Ne4 h6,Bxf6 Nxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Nge2 e6,Be3 Bb4,O-O-O Qe7,Qg3 O-O,Nb5 e5,Bh6 Nh5,Qg5 Qxg5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 Nd7,Bb5 e6,Bxd7+ Qxd7,Qxb8+ Ke7,Nf3 g6,O-O Bg7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 Bd7,Be3 a6,Ba4 Nxd4,Bxd7+ Qxd7,Qxb7 Rd8,O-O-O Ne4,Rxd4 Nc5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,Bd3 Nbd7,h4 h6,Ne4 Nxe4,Bxe4 c6,Qh5 Nf6
