move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Nc6,O-O-O Be7,d5 exd5,Nxd5 Nxd5,Rxd5 Bd7,Bc4 O-O,a3 Qc8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Bc4 c6,O-O e6,Nh4 Bg6,Nxg6 hxg6,Bg5 Be7,Qf3 Qc7,Bf4 Bd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 Qe5+,Nge2 Bxe2,Bxe2 c6,O-O e6,Qb7 Bc5+,Kh1 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 h6,Bd3 a6,O-O Bg4,Qe1 Nd5,Qg3 Nxc3,bxc3 Bxf3,Qxf3 f6,Qxb7 Nd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Be7,Bg5 O-O,O-O Nd5,Bxe7 Nxe7,Ng5 Ng6,Qh5 Qxd4+,Kh1 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Nb8,Bf4 Bg4,Qd3 e6,h3 Bf5,Qe2 Nxd5,O-O-O Nxf4,Rxd8+ Kxd8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bd3 Bg7,O-O O-O,Bg5 Bg4,Qd2 Bxf3,Rxf3 Qxd4+,Kh1 Ng4,Raf1 Qe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,O-O Nc6,Bg5 h6,Bxf6 Qxf6,Ne5 Nxe5,Rxf6 gxf6,dxe5 f5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,O-O-O Nc6,h3 e6,Bf4 Qh5,g4 Qg6,Bd3 Ne4,Bxe4 Qf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Ne5,Qg3 Ned7,Nb5 Nxd5,Bg5 f6,Bh4 g5,Bxg5 fxg5,O-O-O e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bg5 h6,Bh4 Nc6,Bf2 e6,Bb5 Qd6,O-O O-O,Bg3 Qb4,Bxc6 bxc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 e6,O-O-O Bb4,Ne4 Nxe4,Qxe4 O-O,Nf3 a5,Bd3 Re8,Qxh7+ Kf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bb4,Bd3 O-O,O-O Bxc3,bxc3 h6,Bh4 Nbd7,Ne5 g5,Nxd7 Nxd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Nbd7,O-O-O Nb6,d5 Nbxd5,Nxd5 Nxd5,Bc4 b6,Bxd5 exd5,Rxd5 Qe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 e6,O-O Bb4,Bg5 c5,Ne4 Bxf3,Qxf3 cxd4,Nxf6+ gxf6,Bxf6 Qd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,a3 Nc6,d5 exd5,Bg5 Be7,Qe2 O-O,O-O-O Ne4,Bxe7 Qxe7,Nxd5 Qg5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 c6,O-O Bxf3,Qxf3 Qxd4+,Kh1 Qg4,Qf2 Nbd7,h3 Qh5,Be2 Qa5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 e6,O-O Bb4,a3 Ba5,Bg5 Nbd7,Qe1 O-O,Qh4 Bxf3,Rxf3 Bxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O Nc6,Nb5 Qa5,Bd2 Qb6,Be3 Qa5,Qg3 e5,Nf3 Bd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 Bxf3,Qxf3 Nc6,Be3 Nxd4,Bxd4 Qxd4,Qxb7 Rd8,O-O-O Qe3+,Kb1 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 Bxf3,Qxf3 c6,O-O e6,Bg5 Nbd7,Qf2 Be7,Qh4 O-O,Ne4 g6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,O-O-O Qxf3,Nxf3 Nc6,Nb5 Bd7,Nxc7+ Kd8,Nxa8 h6,Bb5 Kc8
